RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30
9,0,California,State,CA,160926.0,160703.0,160566.0,160299.0,160126.0,159994.0,159920.0,159926.0,159974.0,160147.0,160347.0,160622.0,160664.0,160771.0,160956.0,161429.0,161989.0,162579.0,163299.0,164066.0,164922.0,165693.0,166589.0,167608.0,169020.0,170584.0,172085.0,173365.0,174521.0,175718.0,176802.0,177982.0,179266.0,180623.0,181872.0,182933.0,184182.0,185503.0,186889.0,188139.0,189443.0,190985.0,192621.0,194073.0,195378.0,196908.0,198761.0,200805.0,202797.0,204701.0,206656.0,208753.0,211034.0,213403.0,215850.0,218462.0,221163.0,223778.0,226382.0,229012.0,231539.0,234162.0,236901.0,239796.0,242394.0,244686.0,246718.0,248713.0,250751.0,252889.0,255004.0,257133.0,259294.0,261630.0,264036.0,266638.0,269425.0,272687.0,276382.0,280299.0,284146.0,288029.0,292147.0,296397.0,300478.0,304218.0,307967.0,311733.0,315631.0,318998.0,322699.0,326780.0,331542.0,336303.0,341408.0,346500.0,352361.0,358605.0,365253.0,372058.0,379687.0,388330.0,396847.0,404784.0,412332.0,419865.0,426980.0,434236.0,440951.0,448207.0,455271.0,462766.0,469354.0,475468.0,481686.0,488137.0,494814.0,501142.0,506293.0,510874.0,514681.0,517902.0,520967.0,523245.0,525772.0,527093.0,527570.0,527228.0,525776.0,524065.0,522570.0,521106.0,519639.0,517657.0,515460.0,513192.0,509766.0,506056.0,501542.0,496792.0,491145.0,484547.0,477853.0,470386.0,462926.0,453662.0,443115.0,431616.0,420293.0,409824.0,399334.0,389490.0,380533.0,372526.0,363687.0,355058.0,347056.0,342043.0,337643.0,333650.0,330060.0,327520.0,326269.0,325436.0,324882.0,324931.0,326468.0,328454.0,329969.0,329860.0,330737.0,331983.0,333761.0,333429.0,332292.0,330768.0,329573.0,327953.0,325715.0,323779.0,322126.0,320710.0,318555.0,316362.0,313361.0,311578.0,310191.0,308836.0,307241.0,305470.0,304774.0,303650.0,302973.0,302477.0,302701.0,303444.0,305013.0,306956.0,309278.0,312203.0,315579.0,319739.0,323578.0,328636.0,333619.0,339516.0,346024.0,353280.0,360711.0,368213.0,375610.0,382787.0,389152.0,394682.0,399778.0,404195.0,408664.0,412347.0,414536.0,415617.0,416265.0,417121.0,418435.0,419158.0,420413.0,421752.0,424150.0,425928.0,427833.0,429984.0,433188.0,435883.0,438696.0,440880.0,442969.0,445476.0,448368.0,451543.0,454052.0,457516.0,460577.0,463232.0,464943.0,467606.0,470175.0,472892.0,475266.0,478252.0,481004.0,483989.0,486532.0,488740.0,491164.0,493796.0,496930.0,499784.0,503036.0,506470.0,509415.0,512081.0,515003.0,518228.0,522115.0,526135.0,530358.0,534547.0,538140.0,541103.0,544014.0,546962.0,549407.0,550517.0,550716.0,551024.0,551394.0,550991.0,550148.0,548674.0,547805.0,548509.0,551120.0,554310.0,555979.0,556344.0,556479.0,557674.0,559056.0,561459.0,564221.0,567739.0,571401.0,574574.0,576601.0,578523.0,582441.0,588573.0,595806.0
54,1,Texas,State,TX,100843.0,100869.0,100902.0,101032.0,101178.0,101299.0,101393.0,101511.0,101667.0,101847.0,102070.0,102312.0,102331.0,102326.0,102308.0,102442.0,102532.0,102664.0,102798.0,102980.0,103168.0,103425.0,103657.0,103903.0,104393.0,104861.0,105323.0,105451.0,105663.0,105878.0,106188.0,106424.0,106646.0,106714.0,106749.0,106754.0,106981.0,107485.0,108175.0,108944.0,109657.0,110363.0,111040.0,111617.0,112094.0,112650.0,113260.0,113873.0,114273.0,114562.0,114737.0,114930.0,114968.0,115004.0,114998.0,115187.0,115439.0,115695.0,115996.0,116325.0,116551.0,116541.0,116370.0,116269.0,116358.0,116468.0,116599.0,116648.0,116756.0,116882.0,116973.0,117062.0,117174.0,117419.0,117777.0,118209.0,118646.0,119148.0,119642.0,120150.0,120582.0,120980.0,121388.0,121786.0,122071.0,122160.0,122144.0,122184.0,122320.0,122565.0,122796.0,123081.0,123326.0,123645.0,123928.0,124254.0,124841.0,125905.0,127297.0,128470.0,129340.0,129848.0,130461.0,131022.0,131708.0,132335.0,132941.0,133537.0,134180.0,134597.0,134854.0,135038.0,135302.0,135708.0,136044.0,136394.0,136685.0,136873.0,137184.0,137423.0,137796.0,138212.0,138680.0,139132.0,139665.0,140213.0,140773.0,141258.0,141776.0,142455.0,143035.0,143630.0,144043.0,144347.0,144558.0,144885.0,145256.0,145684.0,145992.0,146475.0,146938.0,147346.0,147618.0,147856.0,147650.0,147240.0,146669.0,146314.0,145917.0,145534.0,145234.0,144819.0,144308.0,143751.0,143166.0,142598.0,142296.0,142280.0,142351.0,142229.0,142069.0,141926.0,141895.0,141813.0,141761.0,141689.0,141905.0,142081.0,142180.0,142164.0,142185.0,142288.0,142320.0,142204.0,141729.0,141190.0,140647.0,140209.0,139684.0,139247.0,138826.0,138288.0,137701.0,137114.0,136639.0,136202.0,136014.0,135989.0,136087.0,136110.0,135982.0,135810.0,135784.0,136028.0,136385.0,136693.0,137026.0,137391.0,137831.0,138225.0,138525.0,138816.0,139282.0,139888.0,140597.0,141255.0,142031.0,142897.0,143783.0,144680.0,145600.0,146566.0,147632.0,148754.0,149868.0,150852.0,151745.0,152665.0,153481.0,154270.0,155092.0,156038.0,156941.0,157916.0,158888.0,159891.0,160890.0,161928.0,162979.0,164022.0,165139.0,166279.0,167341.0,168387.0,169413.0,170408.0,171323.0,172297.0,173183.0,174110.0,175081.0,176023.0,176938.0,177823.0,178887.0,179892.0,180982.0,181937.0,182955.0,183877.0,185023.0,186239.0,187337.0,188428.0,189378.0,190384.0,191231.0,192108.0,192896.0,193712.0,194588.0,195616.0,196638.0,197566.0,198383.0,199245.0,200278.0,201439.0,202577.0,203659.0,204607.0,205551.0,206271.0,207140.0,207908.0,208915.0,209916.0,210906.0,211594.0,212125.0,212756.0,213455.0,214167.0,214727.0,215217.0,215524.0,215876.0,216249.0,216729.0,217238.0,217980.0,218820.0,219673.0,220548.0,221552.0,222739.0,224157.0
43,2,New York,State,NY,121621.0,121343.0,121179.0,120930.0,120829.0,120762.0,120681.0,120604.0,120560.0,120566.0,120603.0,120684.0,120637.0,120855.0,121090.0,121394.0,121495.0,121625.0,121879.0,122122.0,122360.0,122525.0,122879.0,123256.0,124007.0,124436.0,124845.0,124910.0,125117.0,125325.0,125409.0,125738.0,126152.0,126816.0,127199.0,127597.0,127785.0,128214.0,128676.0,129407.0,130197.0,131043.0,132164.0,133064.0,133953.0,134577.0,135276.0,135905.0,136518.0,137390.0,138402.0,139542.0,140543.0,141521.0,142262.0,142945.0,143595.0,144374.0,145335.0,146353.0,147400.0,148243.0,149081.0,149897.0,150809.0,151734.0,152713.0,153730.0,154739.0,155831.0,156959.0,158140.0,159341.0,160525.0,161588.0,162686.0,163801.0,165018.0,166274.0,167571.0,168852.0,170098.0,171409.0,172837.0,174259.0,175732.0,177460.0,179078.0,180615.0,181963.0,183329.0,184915.0,186628.0,188402.0,189887.0,191267.0,192746.0,194240.0,195597.0,197018.0,198608.0,200435.0,202308.0,204046.0,205789.0,207441.0,209339.0,211147.0,213000.0,214865.0,216647.0,218552.0,220419.0,222247.0,224102.0,225986.0,228001.0,229983.0,231794.0,233633.0,235232.0,236714.0,238040.0,239242.0,240289.0,241314.0,242174.0,242903.0,243311.0,243612.0,243786.0,243952.0,244057.0,244194.0,244376.0,244424.0,244587.0,244632.0,244764.0,244844.0,244857.0,245065.0,245281.0,245283.0,245228.0,244877.0,244551.0,243975.0,243225.0,242339.0,241296.0,240292.0,239232.0,237915.0,236506.0,235216.0,233999.0,232917.0,231818.0,230851.0,229910.0,228983.0,228181.0,227507.0,227123.0,227003.0,226998.0,227011.0,226865.0,226830.0,226746.0,226955.0,227079.0,227386.0,227429.0,227151.0,226557.0,225723.0,224997.0,224227.0,223740.0,223228.0,222772.0,221976.0,221164.0,220156.0,219379.0,218815.0,218442.0,218183.0,217772.0,217426.0,217030.0,216555.0,216176.0,215892.0,215863.0,215912.0,216023.0,216182.0,216358.0,216452.0,216653.0,216918.0,217221.0,217699.0,218092.0,218686.0,219214.0,219871.0,220513.0,221072.0,221602.0,222249.0,222905.0,223502.0,224081.0,224627.0,225270.0,225727.0,226101.0,226368.0,226549.0,226772.0,227016.0,227335.0,227693.0,228159.0,228586.0,228872.0,229031.0,229299.0,229685.0,230181.0,230765.0,231348.0,231947.0,232406.0,232786.0,233024.0,233312.0,233945.0,234761.0,235537.0,236161.0,236637.0,237198.0,237852.0,238555.0,239409.0,240307.0,241417.0,242399.0,243142.0,243773.0,244658.0,245815.0,247172.0,248302.0,249302.0,250223.0,251171.0,252255.0,253224.0,254395.0,255535.0,256718.0,257767.0,258807.0,259929.0,261170.0,262424.0,263606.0,264655.0,265514.0,266314.0,267104.0,267953.0,268918.0,269819.0,270862.0,271716.0,272262.0,272517.0,272537.0,272785.0,273167.0,273863.0,274551.0,275343.0,276161.0,277168.0,278145.0,279323.0,280868.0,282811.0,285157.0
14,3,Florida,State,FL,103216.0,103321.0,103443.0,103671.0,103891.0,104132.0,104361.0,104567.0,104712.0,104865.0,105035.0,105244.0,105277.0,105370.0,105471.0,105792.0,106089.0,106357.0,106615.0,106889.0,107205.0,107490.0,107822.0,108155.0,108864.0,109456.0,109984.0,110103.0,110296.0,110446.0,110658.0,110960.0,111430.0,111982.0,112385.0,112703.0,112806.0,113032.0,113304.0,113781.0,114265.0,114922.0,115607.0,116220.0,116655.0,117036.0,117550.0,118113.0,118708.0,119311.0,119988.0,120718.0,121410.0,122043.0,122648.0,123264.0,123956.0,124693.0,125488.0,126308.0,127158.0,128043.0,128939.0,129851.0,130788.0,131745.0,132778.0,133844.0,134969.0,136105.0,137225.0,138318.0,139388.0,140411.0,141419.0,142444.0,143514.0,144620.0,145720.0,146878.0,148008.0,149207.0,150428.0,151821.0,153273.0,154813.0,156332.0,157852.0,159309.0,160679.0,162002.0,163332.0,164838.0,166522.0,168345.0,170121.0,171946.0,173804.0,175735.0,177649.0,179788.0,182183.0,184843.0,187744.0,190744.0,193788.0,196825.0,200079.0,203551.0,207248.0,211144.0,215320.0,219802.0,224693.0,230039.0,235501.0,240931.0,246051.0,251006.0,255743.0,260146.0,264063.0,267937.0,271764.0,275166.0,277718.0,279233.0,280118.0,280235.0,280061.0,279610.0,278731.0,277698.0,276457.0,274954.0,272931.0,270559.0,267689.0,264496.0,261156.0,257931.0,254633.0,251123.0,247478.0,243477.0,239342.0,234825.0,230514.0,225917.0,221723.0,217414.0,213112.0,208845.0,204486.0,199981.0,195638.0,191565.0,187922.0,184427.0,180880.0,177723.0,174788.0,172558.0,170543.0,168725.0,167237.0,166375.0,165636.0,165029.0,164324.0,163853.0,163409.0,162899.0,162127.0,161025.0,159716.0,158308.0,156805.0,155150.0,153578.0,151971.0,150478.0,148907.0,147487.0,146134.0,145068.0,144095.0,143423.0,142908.0,142618.0,142427.0,142281.0,142248.0,142274.0,142569.0,143050.0,143626.0,144284.0,145062.0,145951.0,146890.0,147899.0,148979.0,150235.0,151724.0,153404.0,155129.0,156877.0,158811.0,160758.0,162857.0,165018.0,167229.0,169208.0,171086.0,172789.0,174376.0,175722.0,177038.0,178159.0,179196.0,180069.0,180933.0,181554.0,182263.0,183248.0,184385.0,185520.0,186566.0,187723.0,188874.0,190033.0,191235.0,192533.0,193765.0,195172.0,196632.0,198096.0,199383.0,200818.0,202346.0,203980.0,205382.0,206794.0,208127.0,209607.0,211170.0,212666.0,214021.0,215264.0,216686.0,218059.0,219516.0,220852.0,222256.0,223776.0,225284.0,226788.0,228147.0,229619.0,231058.0,232502.0,233866.0,235220.0,236244.0,237376.0,238756.0,240338.0,241977.0,243402.0,244778.0,245949.0,247065.0,248091.0,249164.0,250314.0,251382.0,252100.0,252521.0,252909.0,253440.0,254261.0,255258.0,255884.0,256310.0,256778.0,257519.0,258265.0,259244.0,260508.0,261935.0,263334.0,264681.0,265998.0,267336.0,269168.0,271330.0
21,4,Illinois,State,IL,143530.0,143270.0,142940.0,142550.0,142016.0,141697.0,141256.0,141723.0,142444.0,143946.0,145185.0,146127.0,146446.0,146439.0,146570.0,146442.0,146589.0,146383.0,146119.0,144035.0,141429.0,137558.0,134486.0,132217.0,131328.0,131150.0,131044.0,131000.0,130935.0,130867.0,131158.0,132372.0,134119.0,136432.0,138404.0,139913.0,140601.0,140985.0,141379.0,141899.0,142339.0,143102.0,143923.0,144718.0,145248.0,145894.0,146687.0,147539.0,148569.0,149599.0,150634.0,151554.0,152452.0,153313.0,154123.0,155052.0,156048.0,157070.0,158123.0,159227.0,160285.0,161210.0,162149.0,163150.0,164288.0,165370.0,166358.0,167292.0,168307.0,169397.0,170501.0,171468.0,172374.0,173321.0,174442.0,175406.0,176418.0,177379.0,178578.0,179726.0,180820.0,181868.0,182815.0,183937.0,185027.0,186255.0,187323.0,188512.0,189509.0,190461.0,191357.0,192483.0,193790.0,195066.0,196271.0,197332.0,198587.0,199791.0,201038.0,202348.0,203767.0,205377.0,206868.0,208275.0,209439.0,210696.0,212116.0,213682.0,215058.0,216444.0,217803.0,219295.0,220780.0,222322.0,223880.0,225390.0,227089.0,228741.0,230266.0,231655.0,232935.0,234261.0,235373.0,236453.0,237341.0,238125.0,238708.0,239346.0,239787.0,240161.0,240387.0,240731.0,241221.0,241802.0,241656.0,241527.0,240721.0,240501.0,239689.0,239341.0,238511.0,237988.0,237268.0,236400.0,235508.0,233255.0,232480.0,230018.0,229263.0,226496.0,225198.0,222433.0,220772.0,218089.0,215876.0,212780.0,209639.0,207275.0,204670.0,202819.0,200318.0,198429.0,196920.0,195687.0,194082.0,192811.0,191685.0,191523.0,190945.0,190643.0,189275.0,189182.0,188105.0,188196.0,186075.0,184977.0,183202.0,182242.0,180339.0,178720.0,177103.0,175869.0,174718.0,172841.0,171537.0,169684.0,169264.0,168185.0,167656.0,165903.0,165018.0,163572.0,162827.0,161307.0,160971.0,160511.0,160535.0,160122.0,159515.0,158961.0,158448.0,158801.0,159357.0,159954.0,160628.0,161524.0,162144.0,163071.0,163679.0,164885.0,165999.0,167599.0,169011.0,170584.0,171396.0,172438.0,173049.0,173962.0,174353.0,174524.0,174944.0,175667.0,176419.0,176840.0,177359.0,177642.0,178202.0,178584.0,178945.0,179049.0,179543.0,180305.0,181067.0,181287.0,181577.0,181823.0,182163.0,182402.0,182690.0,183145.0,183742.0,184782.0,185681.0,186449.0,186974.0,187635.0,188402.0,189140.0,189777.0,190490.0,191364.0,192307.0,193312.0,194082.0,194977.0,195811.0,196616.0,197250.0,197798.0,198490.0,199254.0,200108.0,200902.0,201766.0,202619.0,203300.0,203710.0,204127.0,204710.0,205450.0,205964.0,206363.0,206730.0,207098.0,207440.0,207673.0,207782.0,208103.0,208480.0,209040.0,209600.0,210107.0,210436.0,210537.0,210252.0,210020.0,209775.0,209896.0,210147.0,210435.0,210899.0,211345.0,211828.0,212412.0,213370.0,214660.0,216396.0
47,5,Pennsylvania,State,PA,98002.0,97939.0,97877.0,97776.0,97683.0,97641.0,97609.0,97654.0,97687.0,97774.0,97878.0,98014.0,98116.0,98224.0,98388.0,98609.0,98883.0,99137.0,99416.0,99552.0,99718.0,99821.0,100023.0,100248.0,100566.0,100860.0,101092.0,101227.0,101343.0,101436.0,101536.0,101786.0,102080.0,102430.0,102610.0,102710.0,102772.0,102906.0,103090.0,103335.0,103563.0,103837.0,104115.0,104367.0,104634.0,104879.0,105204.0,105592.0,106031.0,106547.0,107053.0,107546.0,108028.0,108477.0,108919.0,109297.0,109694.0,110117.0,110618.0,111152.0,111681.0,112152.0,112649.0,113157.0,113614.0,114055.0,114499.0,114993.0,115481.0,115965.0,116523.0,117066.0,117647.0,118222.0,118851.0,119500.0,120137.0,120762.0,121413.0,122194.0,122990.0,123835.0,124569.0,125366.0,126179.0,127014.0,127833.0,128652.0,129560.0,130530.0,131468.0,132346.0,133247.0,134212.0,135125.0,136001.0,136832.0,137955.0,139065.0,140212.0,141360.0,142545.0,143876.0,145111.0,146442.0,147657.0,149047.0,150445.0,151950.0,153126.0,154337.0,155592.0,156953.0,158373.0,159805.0,161410.0,162948.0,164437.0,165817.0,167161.0,168360.0,169452.0,170451.0,171454.0,172463.0,173491.0,174323.0,175006.0,175529.0,176027.0,176413.0,176767.0,177187.0,177667.0,178188.0,178540.0,178847.0,178997.0,179299.0,179564.0,179775.0,179905.0,180054.0,180178.0,180129.0,179970.0,179614.0,179270.0,178803.0,178321.0,177628.0,176912.0,176266.0,175705.0,175067.0,174316.0,173523.0,172931.0,172446.0,172015.0,171552.0,171168.0,170921.0,170694.0,170555.0,170513.0,170674.0,170900.0,171215.0,171421.0,171626.0,171771.0,171840.0,171787.0,171511.0,171078.0,170393.0,169579.0,168653.0,167795.0,166988.0,166228.0,165480.0,164638.0,163820.0,162996.0,162367.0,161941.0,161726.0,161529.0,161284.0,160983.0,160647.0,160321.0,160032.0,159868.0,159805.0,159736.0,159628.0,159545.0,159484.0,159513.0,159575.0,159723.0,159918.0,160130.0,160354.0,160655.0,160979.0,161386.0,161813.0,162182.0,162526.0,162777.0,163085.0,163305.0,163551.0,163780.0,163980.0,164045.0,164081.0,164238.0,164482.0,164680.0,164798.0,164918.0,165070.0,165289.0,165464.0,165607.0,165899.0,166329.0,166874.0,167151.0,167328.0,167519.0,167859.0,168251.0,168603.0,168869.0,169292.0,169861.0,170234.0,170466.0,170552.0,171000.0,171488.0,172065.0,172509.0,172986.0,173533.0,174260.0,174761.0,175211.0,175639.0,176366.0,177149.0,177907.0,178644.0,179388.0,180205.0,181059.0,181825.0,182574.0,183443.0,184357.0,185613.0,186707.0,187821.0,188497.0,189103.0,189581.0,190116.0,190635.0,191286.0,191958.0,192724.0,193483.0,194031.0,194547.0,195314.0,196225.0,197037.0,197558.0,197943.0,198452.0,198982.0,199636.0,200264.0,200972.0,201789.0,202760.0,203620.0,204685.0,205973.0,207667.0,209555.0
44,6,Ohio,State,OH,93245.0,93359.0,93510.0,93823.0,94147.0,94444.0,94705.0,94997.0,95299.0,95606.0,95910.0,96225.0,96528.0,96832.0,97118.0,97410.0,97712.0,98050.0,98414.0,98727.0,99027.0,99302.0,99597.0,99905.0,100275.0,100684.0,101078.0,101410.0,101731.0,102072.0,102465.0,102867.0,103277.0,103726.0,104152.0,104509.0,104772.0,105053.0,105396.0,105750.0,106040.0,106307.0,106588.0,106924.0,107275.0,107638.0,108018.0,108484.0,109025.0,109562.0,110007.0,110473.0,111019.0,111610.0,112112.0,112561.0,113004.0,113434.0,113876.0,114298.0,114718.0,115096.0,115504.0,115899.0,116263.0,116572.0,116914.0,117275.0,117633.0,117974.0,118286.0,118578.0,118850.0,119123.0,119424.0,119721.0,120025.0,120322.0,120631.0,120918.0,121209.0,121520.0,121888.0,122267.0,122640.0,123003.0,123340.0,123702.0,124062.0,124468.0,124878.0,125356.0,125826.0,126285.0,126651.0,127012.0,127335.0,127706.0,128087.0,128455.0,128823.0,129160.0,129519.0,129802.0,130097.0,130378.0,130708.0,131036.0,131430.0,131816.0,132202.0,132544.0,132840.0,133143.0,133411.0,133721.0,134002.0,134304.0,134627.0,134932.0,135166.0,135306.0,135431.0,135553.0,135671.0,135744.0,135814.0,135833.0,135770.0,135698.0,135608.0,135516.0,135424.0,135380.0,135209.0,134974.0,134671.0,134407.0,134076.0,133752.0,133525.0,133266.0,132862.0,132450.0,132074.0,131682.0,131331.0,130894.0,130484.0,130013.0,129637.0,129221.0,128725.0,128091.0,127574.0,126947.0,126236.0,125382.0,124621.0,124052.0,123591.0,123152.0,122689.0,122249.0,121905.0,121727.0,121547.0,121457.0,121364.0,121453.0,121395.0,121334.0,121156.0,120952.0,120520.0,120019.0,119447.0,118873.0,118245.0,117571.0,117009.0,116422.0,115926.0,115277.0,114663.0,114087.0,113736.0,113456.0,113191.0,112874.0,112605.0,112394.0,112128.0,111840.0,111655.0,111573.0,111461.0,111286.0,111149.0,111120.0,111177.0,111238.0,111277.0,111347.0,111549.0,111841.0,112085.0,112355.0,112690.0,113130.0,113525.0,113916.0,114212.0,114616.0,114966.0,115262.0,115287.0,115246.0,115204.0,115274.0,115410.0,115625.0,115882.0,116038.0,116250.0,116400.0,116708.0,117091.0,117654.0,118256.0,118799.0,119256.0,119730.0,120177.0,120624.0,121049.0,121456.0,121853.0,122225.0,122561.0,122975.0,123383.0,123909.0,124388.0,124825.0,125247.0,125715.0,126258.0,126832.0,127422.0,128070.0,128781.0,129523.0,130210.0,130839.0,131492.0,132149.0,132830.0,133436.0,134193.0,134990.0,135887.0,136666.0,137393.0,137893.0,138559.0,139293.0,140289.0,141206.0,142038.0,142814.0,143398.0,143919.0,144430.0,145167.0,145946.0,146790.0,147553.0,148321.0,148886.0,149532.0,150206.0,150963.0,151529.0,152120.0,152685.0,153257.0,153865.0,154575.0,155333.0,156125.0,157001.0,157917.0,158914.0,159959.0,161295.0,162717.0
